epoch,accuracy,loss,val_accuracy,val_loss
41,0.8418367505073547,0.3156602680683136,0.7026431560516357,0.8866332173347473
42,0.8571428656578064,0.3163392245769501,0.6960352659225464,0.7640829682350159
43,0.8979591727256775,0.28196072578430176,0.7136563658714294,0.870520293712616
44,0.8724489808082581,0.2705920338630676,0.691629946231842,0.8983741998672485
45,0.8775510191917419,0.2900029122829437,0.6828193664550781,1.013295292854309
46,0.8928571343421936,0.27011701464653015,0.7202643156051636,1.0147314071655273
47,0.8877550959587097,0.2526596784591675,0.6718061566352844,1.005367398262024
48,0.8469387888908386,0.30270102620124817,0.7180616855621338,1.2060203552246094
49,0.831632673740387,0.3381006419658661,0.6277533173561096,0.8138711452484131
50,0.8469387888908386,0.36604878306388855,0.7114537358283997,0.9485072493553162
51,0.8622449040412903,0.25082066655158997,0.6585903167724609,1.183547854423523
52,0.8928571343421936,0.27511289715766907,0.7180616855621338,1.3004260063171387
53,0.8877550959587097,0.27504611015319824,0.6828193664550781,0.9182987213134766
54,0.918367326259613,0.22604385018348694,0.7092511057853699,1.2237603664398193
55,0.9081632494926453,0.20865324139595032,0.6629955768585205,1.3862022161483765
56,0.9387755393981934,0.1672215312719345,0.7224669456481934,1.7521617412567139
57,0.918367326259613,0.17269711196422577,0.6475771069526672,1.3612653017044067
58,0.9591836929321289,0.14256088435649872,0.7092511057853699,2.024359941482544
59,0.9438775777816772,0.1650732457637787,0.6696035265922546,1.5795021057128906
60,0.9591836929321289,0.1310315877199173,0.691629946231842,1.4640069007873535
61,0.954081654548645,0.1281953603029251,0.7070484757423401,1.7683297395706177
62,0.9642857313156128,0.10623975843191147,0.649779736995697,1.8071506023406982
63,0.9591836929321289,0.1035420149564743,0.6696035265922546,1.7885198593139648
64,0.9489796161651611,0.12127901613712311,0.6960352659225464,2.297325611114502
65,0.9438775777816772,0.16462358832359314,0.6123347878456116,1.5778878927230835
66,0.9285714030265808,0.17530237138271332,0.7224669456481934,1.8609057664871216
67,0.9336734414100647,0.16679471731185913,0.6277533173561096,1.5729986429214478
68,0.954081654548645,0.14531190693378448,0.691629946231842,1.8382750749588013
69,0.954081654548645,0.1210218146443367,0.6718061566352844,1.507794976234436
70,0.9642857313156128,0.08428636938333511,0.6696035265922546,1.827534556388855
71,0.9744898080825806,0.07165896147489548,0.6938325762748718,1.7974539995193481
72,0.9642857313156128,0.06759606301784515,0.6674008965492249,1.8270049095153809
73,0.9897959232330322,0.04994511231780052,0.6585903167724609,2.443979024887085
74,0.9846938848495483,0.07054848968982697,0.6806167364120483,2.054563522338867
75,0.9642857313156128,0.07924968749284744,0.6607929468154907,1.9905930757522583
76,0.9846938848495483,0.059056151658296585,0.6762114763259888,2.1372687816619873
77,0.9948979616165161,0.045808445662260056,0.6718061566352844,2.1857736110687256
78,0.9948979616165161,0.03371003270149231,0.6740087866783142,2.3678829669952393
79,0.9948979616165161,0.03479492664337158,0.6784141063690186,2.4080679416656494
80,0.9948979616165161,0.023238075897097588,0.6696035265922546,2.5508060455322266
81,1.0,0.021035470068454742,0.6696035265922546,2.771928548812866
82,0.9948979616165161,0.02279849722981453,0.6674008965492249,2.809821128845215
83,1.0,0.01273746881633997,0.6674008965492249,2.8675596714019775
84,1.0,0.011417761445045471,0.6806167364120483,3.017207622528076
85,1.0,0.011041080579161644,0.6541849970817566,2.881340503692627
86,1.0,0.010165493935346603,0.6740087866783142,2.9877238273620605
87,1.0,0.00825963169336319,0.6541849970817566,3.038132667541504
88,1.0,0.007651956751942635,0.6585903167724609,3.452068567276001
89,1.0,0.007429352030158043,0.6475771069526672,3.3041305541992188
90,1.0,0.00469941133633256,0.6541849970817566,3.168675661087036
91,0.9948979616165161,0.01340594980865717,0.6718061566352844,3.40287184715271
92,0.9948979616165161,0.016610516235232353,0.6409691572189331,3.2045605182647705
93,1.0,0.009076396003365517,0.6409691572189331,3.0647897720336914
94,1.0,0.005896474234759808,0.6784141063690186,3.494340658187866
95,1.0,0.005056742113083601,0.6762114763259888,3.4422874450683594
96,1.0,0.0031820652075111866,0.6585903167724609,3.2460806369781494
97,1.0,0.003669525496661663,0.6585903167724609,3.312668800354004
98,1.0,0.002249546814709902,0.6718061566352844,3.484400987625122
99,1.0,0.0020073140040040016,0.6629955768585205,3.527833938598633
100,1.0,0.0018152286065742373,0.6629955768585205,3.560859203338623
101,1.0,0.001678530708886683,0.6696035265922546,3.640145778656006
102,1.0,0.0014112165663391352,0.6718061566352844,3.7227609157562256
103,1.0,0.0012437371769919991,0.6607929468154907,3.7030413150787354
104,1.0,0.0011480512330308557,0.6585903167724609,3.714679718017578
105,1.0,0.0010283765150234103,0.6696035265922546,3.7780728340148926
106,1.0,0.000963925733231008,0.6718061566352844,3.798398971557617
107,1.0,0.0009553555864840746,0.6585903167724609,3.7710187435150146
108,1.0,0.0008765740203671157,0.6651982665061951,3.833571195602417
109,1.0,0.0007931349100545049,0.6674008965492249,3.880976676940918
110,1.0,0.000772014434915036,0.6674008965492249,3.897989511489868
111,1.0,0.000714831636287272,0.6519823670387268,3.8660545349121094
112,1.0,0.0006710888701491058,0.6674008965492249,3.943171262741089
113,1.0,0.0006736494251526892,0.6696035265922546,4.006078243255615
114,1.0,0.0006506447680294514,0.649779736995697,3.961531639099121
115,1.0,0.0006014900864101946,0.6541849970817566,4.015137195587158
116,1.0,0.0005596529226750135,0.6607929468154907,4.075961589813232
117,1.0,0.0005515330703929067,0.6563876867294312,4.062433242797852
118,1.0,0.0005075900699011981,0.6607929468154907,4.102166175842285
119,1.0,0.0004937154590152204,0.6563876867294312,4.094414234161377
120,1.0,0.00046010257210582495,0.6519823670387268,4.098369121551514
121,1.0,0.0004404493956826627,0.649779736995697,4.136091232299805
122,1.0,0.00043242122046649456,0.6475771069526672,4.1251139640808105
123,1.0,0.00040656092460267246,0.6453744769096375,4.10087776184082
124,1.0,0.0003956492873840034,0.6475771069526672,4.154548645019531
125,1.0,0.00038025592220947146,0.6519823670387268,4.197047710418701
126,1.0,0.0003531825786922127,0.6453744769096375,4.164216041564941
127,1.0,0.00037246159627102315,0.649779736995697,4.19357967376709
128,1.0,0.0003463249886408448,0.6563876867294312,4.279776573181152
129,1.0,0.0003473397227935493,0.6453744769096375,4.241813659667969
130,1.0,0.0003179747436661273,0.6453744769096375,4.208189487457275
131,1.0,0.0003123900096397847,0.649779736995697,4.200275897979736
132,1.0,0.0003016744740307331,0.6453744769096375,4.24511194229126
133,1.0,0.0003543070051819086,0.6541849970817566,4.265085220336914
134,1.0,0.00035130258766002953,0.6585903167724609,4.324321269989014
135,1.0,0.00027711139409802854,0.6453744769096375,4.309028148651123
136,1.0,0.0002546592440921813,0.6453744769096375,4.260486125946045
137,1.0,0.00026088347658514977,0.6431717872619629,4.316143035888672
138,1.0,0.0002431808679830283,0.6409691572189331,4.34755802154541
139,1.0,0.00023031453019939363,0.6431717872619629,4.330202102661133
140,1.0,0.00023478777438867837,0.6431717872619629,4.329108238220215
141,1.0,0.00022523551888298243,0.6431717872619629,4.391191482543945
142,1.0,0.00021547322103288025,0.6453744769096375,4.391136169433594
143,1.0,0.00020601290452759713,0.6409691572189331,4.3341851234436035
144,1.0,0.00021419094991870224,0.6431717872619629,4.351944446563721
145,1.0,0.00020336844318080693,0.6431717872619629,4.390904426574707
146,1.0,0.0001955066982191056,0.6431717872619629,4.420440673828125
147,1.0,0.00019049429101869464,0.6409691572189331,4.411663055419922
148,1.0,0.00018329078739043325,0.6387665271759033,4.384424209594727
149,1.0,0.00020099591347388923,0.6365638971328735,4.394917964935303
150,1.0,0.00018522019672673196,0.6453744769096375,4.468721866607666
151,1.0,0.00018012449436355382,0.6519823670387268,4.517419338226318
152,1.0,0.00017850360018201172,0.6431717872619629,4.483469009399414
153,1.0,0.00016620909445919096,0.6431717872619629,4.396697998046875
154,1.0,0.0001782444742275402,0.6431717872619629,4.415063381195068
155,1.0,0.0001584926067152992,0.6453744769096375,4.497101306915283
156,1.0,0.0001613659260328859,0.6519823670387268,4.561460971832275
157,1.0,0.00015744230768177658,0.6431717872619629,4.501046180725098
158,1.0,0.00015172759594861418,0.6431717872619629,4.468800067901611
159,1.0,0.00014738633763045073,0.6431717872619629,4.496702671051025
160,1.0,0.00013929417764302343,0.6431717872619629,4.549585342407227
161,1.0,0.00013828037481289357,0.6431717872619629,4.568484306335449
162,1.0,0.00013616612704936415,0.6453744769096375,4.5558552742004395
163,1.0,0.00013286805187817663,0.6409691572189331,4.5297417640686035
164,1.0,0.00013152310566511005,0.6431717872619629,4.547780990600586
165,1.0,0.00012889649951830506,0.6387665271759033,4.547282695770264
166,1.0,0.00012986948422621936,0.6453744769096375,4.622359275817871
167,1.0,0.00015397508104797453,0.6453744769096375,4.582557678222656
168,1.0,0.0001275584800168872,0.6431717872619629,4.558757781982422
169,1.0,0.00012172962306067348,0.6453744769096375,4.562241554260254
170,1.0,0.00011634978727670386,0.6475771069526672,4.598726749420166
171,1.0,0.00011488139716675505,0.6453744769096375,4.619658946990967
172,1.0,0.00011053858179366216,0.6453744769096375,4.593662738800049
173,1.0,0.00011073108908021823,0.6431717872619629,4.640064239501953
174,1.0,0.00010837549052666873,0.6453744769096375,4.629209041595459
175,1.0,0.00010551747982390225,0.6431717872619629,4.617455959320068
176,1.0,0.00010321726585971192,0.6431717872619629,4.608335018157959
177,1.0,0.00010304023453500122,0.6431717872619629,4.62423038482666
178,1.0,0.00010269668564433232,0.6409691572189331,4.604183673858643
179,1.0,0.00010190340253757313,0.6387665271759033,4.642007350921631
180,1.0,9.721430251374841e-05,0.6387665271759033,4.628280162811279
181,1.0,9.979897731682286e-05,0.6387665271759033,4.625118255615234
182,1.0,9.528287773719057e-05,0.6431717872619629,4.663103103637695
183,1.0,9.81449120445177e-05,0.6431717872619629,4.652774333953857
184,1.0,9.603161743143573e-05,0.6453744769096375,4.6962890625
185,1.0,8.992598304757848e-05,0.6453744769096375,4.732222557067871
186,1.0,9.109265374718234e-05,0.6453744769096375,4.740915775299072
187,1.0,8.57669219840318e-05,0.6431717872619629,4.702820777893066
188,1.0,8.315024751937017e-05,0.6453744769096375,4.714334011077881
189,1.0,8.213723776862025e-05,0.6431717872619629,4.732525825500488
190,1.0,8.222353062592447e-05,0.6453744769096375,4.733911514282227
191,1.0,7.968843419803306e-05,0.6431717872619629,4.714721202850342
192,1.0,7.880623888922855e-05,0.6409691572189331,4.709535598754883
193,1.0,7.88149336585775e-05,0.6431717872619629,4.736369609832764
194,1.0,7.603313133586198e-05,0.6431717872619629,4.732165813446045
195,1.0,7.453155558323488e-05,0.6431717872619629,4.748361110687256
196,1.0,7.370913226623088e-05,0.6431717872619629,4.776826858520508
197,1.0,7.464974623871967e-05,0.6453744769096375,4.817753314971924
198,1.0,7.514639582950622e-05,0.6453744769096375,4.772355079650879
199,1.0,7.304888276848942e-05,0.6431717872619629,4.726284980773926
200,1.0,7.139620720408857e-05,0.6453744769096375,4.786377906799316
201,1.0,6.843602750450373e-05,0.6431717872619629,4.815742492675781
202,1.0,6.859178392915055e-05,0.6453744769096375,4.806315898895264
203,1.0,6.675677286693826e-05,0.6431717872619629,4.803319454193115
204,1.0,6.535592547152191e-05,0.6431717872619629,4.769334316253662
205,1.0,6.685101834591478e-05,0.6431717872619629,4.785736560821533
206,1.0,6.495817069662735e-05,0.6453744769096375,4.8186421394348145
207,1.0,6.372664211085066e-05,0.6409691572189331,4.820992946624756
208,1.0,6.212633161339909e-05,0.6409691572189331,4.8236494064331055
209,1.0,6.154344737296924e-05,0.6409691572189331,4.8299760818481445
210,1.0,6.0665006458293647e-05,0.6431717872619629,4.81571626663208
211,1.0,5.97486287006177e-05,0.6409691572189331,4.831968307495117
212,1.0,6.051286982255988e-05,0.6431717872619629,4.827951431274414
213,1.0,6.011688310536556e-05,0.6431717872619629,4.866275310516357
214,1.0,5.8865512983174995e-05,0.6453744769096375,4.873279571533203
215,1.0,5.819794023409486e-05,0.6409691572189331,4.819197177886963
216,1.0,5.789728675154038e-05,0.6431717872619629,4.841879844665527
217,1.0,5.746458555222489e-05,0.6431717872619629,4.852523326873779
218,1.0,5.621033415081911e-05,0.6409691572189331,4.844518661499023
219,1.0,5.5009124480420724e-05,0.6387665271759033,4.854720115661621
220,1.0,5.383022653404623e-05,0.6431717872619629,4.859779357910156
221,1.0,5.2499413868645206e-05,0.6409691572189331,4.883620262145996
222,1.0,5.1745359087362885e-05,0.6453744769096375,4.911592960357666
223,1.0,5.146055991644971e-05,0.6409691572189331,4.900371074676514
224,1.0,5.052930646343157e-05,0.6431717872619629,4.847568988800049
225,1.0,5.180562220630236e-05,0.6387665271759033,4.880455493927002
226,1.0,5.0348091463092715e-05,0.6475771069526672,4.939516067504883
227,1.0,4.958852878189646e-05,0.6453744769096375,4.938462734222412
228,1.0,4.810622340301052e-05,0.649779736995697,4.922520160675049
229,1.0,4.7393652494065464e-05,0.6453744769096375,4.914268493652344
230,1.0,4.67084173578769e-05,0.6475771069526672,4.929152488708496
231,1.0,4.608763265423477e-05,0.6475771069526672,4.932119846343994
232,1.0,4.5452354243025184e-05,0.6475771069526672,4.9223456382751465
233,1.0,4.5415199565468356e-05,0.6475771069526672,4.935458183288574
234,1.0,4.472145519685e-05,0.6475771069526672,4.94497013092041
235,1.0,4.40914518549107e-05,0.6453744769096375,4.954711437225342
236,1.0,4.3576401367317885e-05,0.6453744769096375,4.963253974914551
237,1.0,4.3064945202786475e-05,0.6431717872619629,4.979476451873779
238,1.0,4.3087311496492475e-05,0.6431717872619629,5.002498626708984
239,1.0,4.324524707044475e-05,0.6453744769096375,4.99048376083374
240,1.0,4.199948307359591e-05,0.6453744769096375,4.981790065765381
241,1.0,4.1289305954705924e-05,0.6475771069526672,4.969305038452148
242,1.0,4.113930117455311e-05,0.6409691572189331,4.949820041656494
243,1.0,4.161779361311346e-05,0.6431717872619629,4.9632344245910645
244,1.0,4.037921826238744e-05,0.6475771069526672,4.9915080070495605
245,1.0,3.95132192352321e-05,0.6431717872619629,4.99342679977417
246,1.0,3.893995744874701e-05,0.6475771069526672,4.984424114227295
247,1.0,3.860123615595512e-05,0.6453744769096375,4.998559474945068
248,1.0,3.8108675653347746e-05,0.6453744769096375,5.0087056159973145
249,1.0,3.776421362999827e-05,0.6453744769096375,5.07103967666626
